"","names","links","lastyear","actual_link"
"2264","Sam Lacey","/players/l/laceysa01.html",1983,"https://basketball-reference.com/players/l/laceysa01.html"
"2265","Bob Lackey","/players/l/lackebo01.html",1974,"https://basketball-reference.com/players/l/lackebo01.html"
"2266","Wendell Ladner","/players/l/ladnewe01.html",1975,"https://basketball-reference.com/players/l/ladnewe01.html"
"2267","Christian Laettner","/players/l/laettch01.html",2005,"https://basketball-reference.com/players/l/laettch01.html"
"2268","Oliver Lafayette","/players/l/lafayol01.html",2010,"https://basketball-reference.com/players/l/lafayol01.html"
"2269","Bill Laimbeer","/players/l/laimbbi01.html",1994,"https://basketball-reference.com/players/l/laimbbi01.html"
"2270","Bo Lamar","/players/l/lamarbo01.html",1977,"https://basketball-reference.com/players/l/lamarbo01.html"
"2271","Doron Lamb","/players/l/lambdo01.html",2014,"https://basketball-reference.com/players/l/lambdo01.html"
"2272","Jeremy Lamb","/players/l/lambje01.html",2020,"https://basketball-reference.com/players/l/lambje01.html"
"2273","John Lambert","/players/l/lambejo01.html",1982,"https://basketball-reference.com/players/l/lambejo01.html"
"2274","Jeff Lamp","/players/l/lampje01.html",1989,"https://basketball-reference.com/players/l/lampje01.html"
"2275","Maciej Lampe","/players/l/lampema01.html",2006,"https://basketball-reference.com/players/l/lampema01.html"
"2276","Jim Lampley","/players/l/lamplji01.html",1987,"https://basketball-reference.com/players/l/lamplji01.html"
"2277","Sean Lampley","/players/l/lamplse01.html",2004,"https://basketball-reference.com/players/l/lamplse01.html"
"2278","Carl Landry","/players/l/landrca01.html",2016,"https://basketball-reference.com/players/l/landrca01.html"
"2279","Marcus Landry","/players/l/landrma01.html",2010,"https://basketball-reference.com/players/l/landrma01.html"
"2280","Mark Landsberger","/players/l/landsma01.html",1984,"https://basketball-reference.com/players/l/landsma01.html"
"2281","Jerome Lane","/players/l/laneje01.html",1993,"https://basketball-reference.com/players/l/laneje01.html"
"2282","Andrew Lang","/players/l/langan01.html",2000,"https://basketball-reference.com/players/l/langan01.html"
"2283","Antonio Lang","/players/l/langan02.html",2000,"https://basketball-reference.com/players/l/langan02.html"
"2284","James Lang","/players/l/langja01.html",2007,"https://basketball-reference.com/players/l/langja01.html"
"2285","Trajan Langdon","/players/l/langdtr01.html",2002,"https://basketball-reference.com/players/l/langdtr01.html"
"2286","Keith Langford","/players/l/langfke01.html",2008,"https://basketball-reference.com/players/l/langfke01.html"
"2287","Romeo Langford","/players/l/langfro01.html",2020,"https://basketball-reference.com/players/l/langfro01.html"
"2288","Dan Langhi","/players/l/langhda01.html",2004,"https://basketball-reference.com/players/l/langhda01.html"
"2289","Bob Lanier","/players/l/laniebo01.html",1984,"https://basketball-reference.com/players/l/laniebo01.html"
"2290","Stu Lantz","/players/l/lantzst01.html",1976,"https://basketball-reference.com/players/l/lantzst01.html"
"2291","Nicolas Laprovittola","/players/l/laproni01.html",2017,"https://basketball-reference.com/players/l/laproni01.html"
"2292","York Larese","/players/l/laresyo01.html",1962,"https://basketball-reference.com/players/l/laresyo01.html"
"2293","Shane Larkin","/players/l/larkish01.html",2018,"https://basketball-reference.com/players/l/larkish01.html"
"2294","John Laskowski","/players/l/laskojo01.html",1977,"https://basketball-reference.com/players/l/laskojo01.html"
"2295","Stephane Lasme","/players/l/lasmest01.html",2008,"https://basketball-reference.com/players/l/lasmest01.html"
"2296","Dave Lattin","/players/l/lattida01.html",1973,"https://basketball-reference.com/players/l/lattida01.html"
"2297","Priest Lauderdale","/players/l/laudepr01.html",1998,"https://basketball-reference.com/players/l/laudepr01.html"
"2298","Rich Laurel","/players/l/laureri01.html",1978,"https://basketball-reference.com/players/l/laureri01.html"
"2299","Harry Laurie","/players/l/lauriha01.html",1971,"https://basketball-reference.com/players/l/lauriha01.html"
"2300","Joffrey Lauvergne","/players/l/lauvejo01.html",2018,"https://basketball-reference.com/players/l/lauvejo01.html"
"2301","Bob Lavoy","/players/l/lavoybo01.html",1954,"https://basketball-reference.com/players/l/lavoybo01.html"
"2302","Acie Law","/players/l/lawac01.html",2011,"https://basketball-reference.com/players/l/lawac01.html"
"2303","Vic Law","/players/l/lawvi01.html",2020,"https://basketball-reference.com/players/l/lawvi01.html"
"2304","Gani Lawal","/players/l/lawalga01.html",2011,"https://basketball-reference.com/players/l/lawalga01.html"
"2305","Edmund Lawrence","/players/l/lawreed01.html",1981,"https://basketball-reference.com/players/l/lawreed01.html"
"2306","Jason Lawson","/players/l/lawsoja01.html",1998,"https://basketball-reference.com/players/l/lawsoja01.html"
"2307","Ty Lawson","/players/l/lawsoty01.html",2017,"https://basketball-reference.com/players/l/lawsoty01.html"
"2308","Jake Layman","/players/l/laymaja01.html",2020,"https://basketball-reference.com/players/l/laymaja01.html"
"2309","Mo Layton","/players/l/laytomo01.html",1978,"https://basketball-reference.com/players/l/laytomo01.html"
"2310","Caris LeVert","/players/l/leverca01.html",2020,"https://basketball-reference.com/players/l/leverca01.html"
"2311","T.J. Leaf","/players/l/leaftj01.html",2020,"https://basketball-reference.com/players/l/leaftj01.html"
"2312","Manny Leaks","/players/l/leaksma01.html",1974,"https://basketball-reference.com/players/l/leaksma01.html"
"2313","Hal Lear","/players/l/learha01.html",1957,"https://basketball-reference.com/players/l/learha01.html"
"2314","Allen Leavell","/players/l/leaveal01.html",1989,"https://basketball-reference.com/players/l/leaveal01.html"
"2315","Jeff Lebo","/players/l/leboje01.html",1990,"https://basketball-reference.com/players/l/leboje01.html"
"2316","Eric Leckner","/players/l/leckner01.html",1997,"https://basketball-reference.com/players/l/leckner01.html"
"2317","Jalen Lecque","/players/l/lecquja01.html",2020,"https://basketball-reference.com/players/l/lecquja01.html"
"2318","Ricky Ledo","/players/l/ledori01.html",2015,"https://basketball-reference.com/players/l/ledori01.html"
"2319","Butch Lee","/players/l/leebu01.html",1980,"https://basketball-reference.com/players/l/leebu01.html"
"2320","Clyde Lee","/players/l/leecl01.html",1976,"https://basketball-reference.com/players/l/leecl01.html"
"2321","Courtney Lee","/players/l/leeco01.html",2020,"https://basketball-reference.com/players/l/leeco01.html"
"2322","Damion Lee","/players/l/leeda03.html",2020,"https://basketball-reference.com/players/l/leeda03.html"
"2323","David Lee","/players/l/leeda01.html",1969,"https://basketball-reference.com/players/l/leeda01.html"
"2324","David Lee","/players/l/leeda02.html",2017,"https://basketball-reference.com/players/l/leeda02.html"
"2325","Dick Lee","/players/l/leedi01.html",1968,"https://basketball-reference.com/players/l/leedi01.html"
"2326","Doug Lee","/players/l/leedo01.html",1995,"https://basketball-reference.com/players/l/leedo01.html"
"2327","George Lee","/players/l/leege01.html",1968,"https://basketball-reference.com/players/l/leege01.html"
"2328","Greg Lee","/players/l/leegr01.html",1976,"https://basketball-reference.com/players/l/leegr01.html"
"2329","Keith Lee","/players/l/leeke01.html",1989,"https://basketball-reference.com/players/l/leeke01.html"
"2330","Kurk Lee","/players/l/leeku01.html",1991,"https://basketball-reference.com/players/l/leeku01.html"
"2331","Malcolm Lee","/players/l/leema01.html",2015,"https://basketball-reference.com/players/l/leema01.html"
"2332","Rock Lee","/players/l/leero02.html",1982,"https://basketball-reference.com/players/l/leero02.html"
"2333","Ron Lee","/players/l/leero01.html",1982,"https://basketball-reference.com/players/l/leero01.html"
"2334","Russ Lee","/players/l/leeru01.html",1975,"https://basketball-reference.com/players/l/leeru01.html"
"2335","Tim Legler","/players/l/legleti01.html",2000,"https://basketball-reference.com/players/l/legleti01.html"
"2336","George Lehmann","/players/l/lehmage01.html",1974,"https://basketball-reference.com/players/l/lehmage01.html"
"2337","Walt Lemon","/players/l/lemonwa01.html",2019,"https://basketball-reference.com/players/l/lemonwa01.html"
"2338","Alex Len","/players/l/lenal01.html",2020,"https://basketball-reference.com/players/l/lenal01.html"
"2339","Voshon Lenard","/players/l/lenarvo01.html",2006,"https://basketball-reference.com/players/l/lenarvo01.html"
"2340","Leary Lentz","/players/l/lentzle01.html",1969,"https://basketball-reference.com/players/l/lentzle01.html"
"2341","Gary Leonard","/players/l/leonaga01.html",1992,"https://basketball-reference.com/players/l/leonaga01.html"
"2342","Kawhi Leonard","/players/l/leonaka01.html",2020,"https://basketball-reference.com/players/l/leonaka01.html"
"2343","Meyers Leonard","/players/l/leoname01.html",2020,"https://basketball-reference.com/players/l/leoname01.html"
"2344","Slick Leonard","/players/l/leonasl01.html",1963,"https://basketball-reference.com/players/l/leonasl01.html"
"2345","Jim Les","/players/l/lesji01.html",1995,"https://basketball-reference.com/players/l/lesji01.html"
"2346","Travis Leslie","/players/l/leslitr01.html",2012,"https://basketball-reference.com/players/l/leslitr01.html"
"2347","Ronnie Lester","/players/l/lestero01.html",1986,"https://basketball-reference.com/players/l/lestero01.html"
"2348","Clifford Lett","/players/l/lettcl01.html",1991,"https://basketball-reference.com/players/l/lettcl01.html"
"2349","Jon Leuer","/players/l/leuerjo01.html",2019,"https://basketball-reference.com/players/l/leuerjo01.html"
"2350","Andrew Levane","/players/l/levanan01.html",1953,"https://basketball-reference.com/players/l/levanan01.html"
"2351","Fat Lever","/players/l/leverfa01.html",1994,"https://basketball-reference.com/players/l/leverfa01.html"
"2352","Cliff Levingston","/players/l/levincl01.html",1995,"https://basketball-reference.com/players/l/levincl01.html"
"2353","Bobby Lewis","/players/l/lewisbo01.html",1971,"https://basketball-reference.com/players/l/lewisbo01.html"
"2354","Cedric Lewis","/players/l/lewisce01.html",1996,"https://basketball-reference.com/players/l/lewisce01.html"
"2355","Freddie Lewis","/players/l/lewisfr02.html",1977,"https://basketball-reference.com/players/l/lewisfr02.html"
"2356","Martin Lewis","/players/l/lewisma01.html",1997,"https://basketball-reference.com/players/l/lewisma01.html"
"2357","Mike Lewis","/players/l/lewismi01.html",1974,"https://basketball-reference.com/players/l/lewismi01.html"
"2358","Quincy Lewis","/players/l/lewisqu01.html",2004,"https://basketball-reference.com/players/l/lewisqu01.html"
"2359","Ralph Lewis","/players/l/lewisra01.html",1990,"https://basketball-reference.com/players/l/lewisra01.html"
"2360","Rashard Lewis","/players/l/lewisra02.html",2014,"https://basketball-reference.com/players/l/lewisra02.html"
"2361","Reggie Lewis","/players/l/lewisre01.html",1993,"https://basketball-reference.com/players/l/lewisre01.html"
"2362","Marcus Liberty","/players/l/liberma01.html",1994,"https://basketball-reference.com/players/l/liberma01.html"
"2363","Todd Lichti","/players/l/lichtto01.html",1994,"https://basketball-reference.com/players/l/lichtto01.html"
"2364","Barry Liebowitz","/players/l/lieboba01.html",1968,"https://basketball-reference.com/players/l/lieboba01.html"
"2365","DeAndre Liggins","/players/l/liggide01.html",2018,"https://basketball-reference.com/players/l/liggide01.html"
"2366","Bill Ligon","/players/l/ligonbi01.html",1975,"https://basketball-reference.com/players/l/ligonbi01.html"
"2367","Goose Ligon","/players/l/ligongo01.html",1974,"https://basketball-reference.com/players/l/ligongo01.html"
"2368","Damian Lillard","/players/l/lillada01.html",2020,"https://basketball-reference.com/players/l/lillada01.html"
"2369","Jeremy Lin","/players/l/linje01.html",2019,"https://basketball-reference.com/players/l/linje01.html"
"2370","Steve Lingenfelter","/players/l/lingest01.html",1984,"https://basketball-reference.com/players/l/lingest01.html"
"2371","Alton Lister","/players/l/listeal01.html",1998,"https://basketball-reference.com/players/l/listeal01.html"
"2372","Nassir Little","/players/l/littlna01.html",2020,"https://basketball-reference.com/players/l/littlna01.html"
"2373","Samuel Little","/players/l/littlsa01.html",1970,"https://basketball-reference.com/players/l/littlsa01.html"
"2374","Gene Littles","/players/l/littlge01.html",1975,"https://basketball-reference.com/players/l/littlge01.html"
"2375","Randy Livingston","/players/l/livinra01.html",2007,"https://basketball-reference.com/players/l/livinra01.html"
"2376","Shaun Livingston","/players/l/livinsh01.html",2019,"https://basketball-reference.com/players/l/livinsh01.html"
"2377","Horacio Llamas Grey","/players/l/llamaho01.html",1998,"https://basketball-reference.com/players/l/llamaho01.html"
"2378","Bobby Lloyd","/players/l/lloydbo01.html",1969,"https://basketball-reference.com/players/l/lloydbo01.html"
"2379","Chuck Lloyd","/players/l/lloydch01.html",1971,"https://basketball-reference.com/players/l/lloydch01.html"
"2380","Earl Lloyd","/players/l/lloydea01.html",1960,"https://basketball-reference.com/players/l/lloydea01.html"
"2381","Lewis Lloyd","/players/l/lloydle01.html",1990,"https://basketball-reference.com/players/l/lloydle01.html"
"2382","Scott Lloyd","/players/l/lloydsc01.html",1983,"https://basketball-reference.com/players/l/lloydsc01.html"
"2383","Riney Lochmann","/players/l/lochmri01.html",1970,"https://basketball-reference.com/players/l/lochmri01.html"
"2384","Bob Lochmueller","/players/l/lochmbo01.html",1953,"https://basketball-reference.com/players/l/lochmbo01.html"
"2385","Rob Lock","/players/l/lockro01.html",1989,"https://basketball-reference.com/players/l/lockro01.html"
"2386","Darrell Lockhart","/players/l/lockhda01.html",1984,"https://basketball-reference.com/players/l/lockhda01.html"
"2387","Ian Lockhart","/players/l/lockhia01.html",1991,"https://basketball-reference.com/players/l/lockhia01.html"
"2388","Kevin Loder","/players/l/loderke01.html",1984,"https://basketball-reference.com/players/l/loderke01.html"
"2389","Don Lofgran","/players/l/lofgrdo01.html",1954,"https://basketball-reference.com/players/l/lofgrdo01.html"
"2390","Zach Lofton","/players/l/loftoza01.html",2019,"https://basketball-reference.com/players/l/loftoza01.html"
"2391","Henry Logan","/players/l/loganhe01.html",1970,"https://basketball-reference.com/players/l/loganhe01.html"
"2392","Brad Lohaus","/players/l/lohaubr01.html",1998,"https://basketball-reference.com/players/l/lohaubr01.html"
"2393","Art Long","/players/l/longar01.html",2003,"https://basketball-reference.com/players/l/longar01.html"
"2394","Grant Long","/players/l/longgr01.html",2003,"https://basketball-reference.com/players/l/longgr01.html"
"2395","John Long","/players/l/longjo01.html",1997,"https://basketball-reference.com/players/l/longjo01.html"
"2396","Paul Long","/players/l/longpa01.html",1971,"https://basketball-reference.com/players/l/longpa01.html"
"2397","Shawn Long","/players/l/longsh01.html",2017,"https://basketball-reference.com/players/l/longsh01.html"
"2398","Willie Long","/players/l/longwi01.html",1974,"https://basketball-reference.com/players/l/longwi01.html"
"2399","Luc Longley","/players/l/longllu01.html",2001,"https://basketball-reference.com/players/l/longllu01.html"
"2400","Kevon Looney","/players/l/looneke01.html",2020,"https://basketball-reference.com/players/l/looneke01.html"
"2401","Brook Lopez","/players/l/lopezbr01.html",2020,"https://basketball-reference.com/players/l/lopezbr01.html"
"2402","Felipe Lopez","/players/l/lopezfe01.html",2002,"https://basketball-reference.com/players/l/lopezfe01.html"
"2403","Raul Lopez","/players/l/lopezra01.html",2005,"https://basketball-reference.com/players/l/lopezra01.html"
